#fields	indicator	indicator_type	meta.source	meta.do_notice
# The following line is for testing only.  Please keep it commented out when running in production.
#time.windows.com	Intel::DOMAIN	Test FQDN	T
world.nationtour.net	Intel::DOMAIN	Mandiant APT1 Report	T
wow.newspappers.org	Intel::DOMAIN	Mandiant APT1 Report	T
wow.saltlakenews.org	Intel::DOMAIN	Mandiant APT1 Report	T
wpcs.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wpot.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
wpot.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wptex.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wpvn.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wpvn.softsolutionbox.net	Intel::DOMAIN	Mandiant APT1 Report	T
wrim.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wsyggfw.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
wtom.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wwab.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
wwebmails.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
wwt.blackcake.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.advanbusiness.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.aoldaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.aolon1ine.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.applesoftupdate.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.attnpower.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.aunewsonline.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.avvmail.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.bigish.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.bluecoate.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.bpyoyo.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.businessformars.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.busketball.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.canadatvsite.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.canoedaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.cnndaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.cnndaily.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.cometoway.org	Intel::DOMAIN	Mandiant APT1 Report	T
www.companyinfosite.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.competrip.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.comtoway.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.conferencesinfo.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.copporationnews.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.defenceonline.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.doemarkennel.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.downloadsite.me	Intel::DOMAIN	Mandiant APT1 Report	T
www.e-cardsshop.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.freshreaders.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.giftnews.org	Intel::DOMAIN	Mandiant APT1 Report	T
www.globalowa.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.gmailboxes.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.hkcastte.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.hvmetal.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.idirectech.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.ifexcel.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.jjpopp.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.jobsadvanced.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.livemymsn.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.maltempata.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.mcafeepaying.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.microsoft-update-info.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.micyuisyahooapis.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
www.myyahoonews.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.nationtour.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.newsesport.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.newsonlinesite.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.newspappers.org	Intel::DOMAIN	Mandiant APT1 Report	T
www.nirvanaol.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.olmusic100.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.online.mcafeepaying.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.phoenixtvus.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.pop-musicsite.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.rssadvanced.org	Intel::DOMAIN	Mandiant APT1 Report	T
www.safety-update.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.satellitebbs.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.searchforca.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.shepmas.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.skyswim.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.staycools.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.symanteconline.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.syscation.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.syscation.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.tibethome.org	Intel::DOMAIN	Mandiant APT1 Report	T
www.todayusa.org	Intel::DOMAIN	Mandiant APT1 Report	T
www.ueopen.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.usabbs.org	Intel::DOMAIN	Mandiant APT1 Report	T
www.usapappers.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.ushongkong.org	Intel::DOMAIN	Mandiant APT1 Report	T
www.ustvb.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.uszzcs.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.voiceofman.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.webservicesupdate.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.widewebsense.com	Intel::DOMAIN	Mandiant APT1 Report	T
www.worthhummer.net	Intel::DOMAIN	Mandiant APT1 Report	T
www.youipcam.com	Intel::DOMAIN	Mandiant APT1 Report	T
www-01.marsbrother.com	Intel::DOMAIN	Mandiant APT1 Report	T
www-049.businessformars.com	Intel::DOMAIN	Mandiant APT1 Report	T
www1.bigdepression.net	Intel::DOMAIN	Mandiant APT1 Report	T
www1.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
www1.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
www1.saltlakenews.org	Intel::DOMAIN	Mandiant APT1 Report	T
www2.bigdepression.net	Intel::DOMAIN	Mandiant APT1 Report	T
www3.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
wwwcb.newspappers.org	Intel::DOMAIN	Mandiant APT1 Report	T
www-ctr.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
wwwi.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
wwwt.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
x-admin.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
xawh.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
x-book.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
x-fmgg.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
xinge3344.cccpan.com	Intel::DOMAIN	Mandiant APT1 Report	T
xinge3344.ys168.com	Intel::DOMAIN	Mandiant APT1 Report	T
xmer.businessconsults.net	Intel::DOMAIN	Mandiant APT1 Report	T
x-stone.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
xtap.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
xwclient.arrowservice.net	Intel::DOMAIN	Mandiant APT1 Report	T
xwclient.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
xwclient.newsonet.net	Intel::DOMAIN	Mandiant APT1 Report	T
yang.bigdepression.net	Intel::DOMAIN	Mandiant APT1 Report	T
yang.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
yang1.bigdepression.net	Intel::DOMAIN	Mandiant APT1 Report	T
yang1.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
yang2.infosupports.com	Intel::DOMAIN	Mandiant APT1 Report	T
yard.earthsolution.org	Intel::DOMAIN	Mandiant APT1 Report	T
ysb.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
ysb.purpledaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
z0.booksonlineclub.com	Intel::DOMAIN	Mandiant APT1 Report	T
z4.booksonlineclub.com	Intel::DOMAIN	Mandiant APT1 Report	T
za.booksonlineclub.com	Intel::DOMAIN	Mandiant APT1 Report	T
zapts.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
zc.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
zero.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
zh.lksoftvc.net	Intel::DOMAIN	Mandiant APT1 Report	T
zone.aoldaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
zone.canoedaily.com	Intel::DOMAIN	Mandiant APT1 Report	T
zone.companyinfosite.com	Intel::DOMAIN	Mandiant APT1 Report	T
zone.msnhome.org	Intel::DOMAIN	Mandiant APT1 Report	T
zone.searchforca.com	Intel::DOMAIN	Mandiant APT1 Report	T
zone.todayusa.org	Intel::DOMAIN	Mandiant APT1 Report	T
ztl.firefoxupdata.com	Intel::DOMAIN	Mandiant APT1 Report	T
